"tweet_id","in_reply_to_status_id","in_reply_to_user_id","timestamp","source","text","retweeted_status_id","retweeted_status_user_id","retweeted_status_timestamp","expanded_urls"
"443230953616326656","","","2014-03-11 03:44:28 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Letting go, so much simpler once you realize it's you that's clinging on. Merci Ms. Schrodinger :) #Oblivion","","","",""
"443041586926977025","","","2014-03-10 15:12:00 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","The good part about time is, it flies. Continuously. Every moment without you, a moment closer to meeting you, again. #Oblivion","","","",""
"442946867081379841","442944938691407872","15066314","2014-03-10 08:55:37 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@quickdraw_46 I've bought head shoes other brands I'm not aware but all their products are top quality mainly for serious Trekkers","","","",""
"442938666655031296","442933099375374336","15066314","2014-03-10 08:23:02 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@quickdraw_46 AVI industries matunga.","","","",""
"442938117733900290","","","2014-03-10 08:20:51 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Approved leaves. Confirmed tickets. Cancelled trip. Nothing more depressing than the irctc cancellation page. And yet there is. #Oblivion","","","",""
"442714664367972353","","","2014-03-09 17:32:55 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Queen. Brilliant acting. Inspiring. More movies like this. Starting a backpacking fund ;)","","","",""
"442668034939822080","","","2014-03-09 14:27:38 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Taking a rick after parking has also happened. Insane amount of people.","","","",""
"442617570248491008","","","2014-03-09 11:07:06 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Stranger in my dream. Where have we met?","","","",""
"442359803466117120","","","2014-03-08 18:02:50 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @JustTashie: I've read a lot of words today. I like words.","434446285190336512","287685368","2014-02-14 21:57:20 +0000",""
"442359212270575616","","","2014-03-08 18:00:29 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @JustTashie: Humans are confusing; but then again, so are toasters.","436659143664214016","287685368","2014-02-21 00:30:27 +0000",""
"442337305823436800","442333596947185664","40310183","2014-03-08 16:33:26 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@DilipTheMystery why are we judging hearts in the first place? :/","","","",""
"442286426839732224","","","2014-03-08 13:11:16 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @randomcards: Ladies, do note. Next time you travel alone, text your cab/auto no to 9969777888. #Mumbai police will watch out for you. T…","442213701068681216","99237022","2014-03-08 08:22:16 +0000",""
"442282229389991936","","","2014-03-08 12:54:35 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","That empty feeling when you finish a book and don't know what to do :/ Omar. Amina. So real. It's like saying goodbye to a friend.","","","",""
"442281145166614528","","","2014-03-08 12:50:16 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Fatwa girl. Book after long. Didn't disappoint. Fell in love with books all over again.","","","",""
"442234075240083456","","","2014-03-08 09:43:14 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Love things said in unison. My friend. My sister. :)","","","",""
"442217752153964545","","","2014-03-08 08:38:22 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @thequote: #ff @LouisMartinJR Rough beginnings can turn into happy endings if in the middle you transform your thinking! - #LMJ","442216972676509696","30767393","2014-03-08 08:35:16 +0000",""
"442177298679083008","","","2014-03-08 05:57:37 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @josephradhik: RIP #MH370 passengers. :(","442167172815532035","34529842","2014-03-08 05:17:23 +0000",""
"442176885103947776","","","2014-03-08 05:55:59 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @AhmerMurad: A modern aircraft, an experienced captain, an airline with a good safety record. And yet... Life is so uncertain. #PrayForM…","442168988210958336","358730722","2014-03-08 05:24:36 +0000",""
"442176013942808576","","","2014-03-08 05:52:31 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Walking around completing long due errands, city gifts me this serene visual. Little things. :) #100HappyDays http://t.co/mOBEr4mWMS","","","","https://twitter.com/BreadButterJam_/status/442176013942808576/photo/1"
"442128159673044992","","","2014-03-08 02:42:22 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","This could have been all very very different, close shave. Guardian angels worked overtime. #blessed #watched-over. Thank you.","","","",""
"441938235464237056","","","2014-03-07 14:07:40 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Friend casually mentions that he casually mentioned a lil of my behaviour to his cousin and she directly went on to 'what's his height?' ;)","","","",""
"441793037635551232","","","2014-03-07 04:30:42 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","You thought. That's where it went wrong.","","","",""
"441781478569947136","","","2014-03-07 03:44:47 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","If I feel the connection I won't let go, if I don't I won't even chase. It's really that simple.","","","",""
"441594851881005056","","","2014-03-06 15:23:11 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Keep calm jam. Love, not anger. Use the energy. Keep calm.","","","",""
"441579049027006464","","","2014-03-06 14:20:24 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","All these people doing things they'd rather not be doing. Just imagine if everyone of us was doing only that what drives us. Just imagine!","","","",""
"441418081399615488","","","2014-03-06 03:40:46 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Fridaayyyy. Oh wait.","","","",""
"441272681732648961","","","2014-03-05 18:03:00 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Something about love, family, and bonds beyond bloodlines. Unadulterated happiness.","","","",""
"441240092816855040","","","2014-03-05 15:53:30 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @kamtweeting: To find your heart, you must first lose your mind.","431772209263439872","415710909","2014-02-07 12:51:31 +0000",""
"441227314647412737","","","2014-03-05 15:02:44 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Colleague stuck on a regex thing for over a day, took all of 15 mins. Regex! 15mins! Won't, not can't :p ;) :D","","","",""
"441116850730979328","","","2014-03-05 07:43:47 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @TheBigDowg: This research has taken over 250 years, endless hours and genius minds. Finally we have the real cause for rapes. http://t.…","441100245611470848","374386549","2014-03-05 06:37:48 +0000","https://twitter.com/TheBigDowg/status/441100245611470848/photo/1"
"441116753809010688","","","2014-03-05 07:43:24 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @Quotelmages: http://t.co/OHWSHIhloG","441107851726303232","1517283342","2014-03-05 07:08:01 +0000","https://twitter.com/Quotelmages/status/441107851726303232/photo/1,https://twitter.com/Quotelmages/status/441107851726303232/photo/1"
"441067449882931200","","","2014-03-05 04:27:29 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Something about seeing your friends face to face. Happiness #100happydays hump day is made.","","","",""
"440882565516238848","","","2014-03-04 16:12:49 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @MumbaiAndU: Conducting Old #Mumbai walk on 8th March .Mail us info@Mumbaiandu.com for details. @WeAreMumbai @mumbaiheritage","440734080460525569","2181017280","2014-03-04 06:22:47 +0000",""
"440881237310193667","","","2014-03-04 16:07:32 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Tuesday's that feel like Fridays.","","","",""
"440486048770953216","","","2014-03-03 13:57:12 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Me and my manager discuss, It's good that people get stability in there life, What I need is craziness! :D","","","",""
"440332780224794624","","","2014-03-03 03:48:10 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @priyal: Please let Benedict Cumberbatch host next year #Oscars2014","440332400891936768","17652196","2014-03-03 03:46:40 +0000",""
"440188239551279104","","","2014-03-02 18:13:49 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","yet another gem from thought catalog. extremely touching. http://t.co/QiYpzct8bU","","","","http://thoughtcatalog.com/jeff-kenny/2014/03/you-were-the-one-to-whom-my-heart-belonged/"
"440163478209191937","","","2014-03-02 16:35:25 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Breaking even somewhere in the month of June - July. Austerity mode on. Lent couldn't have come at a better time.","","","",""
"440161292460912641","","","2014-03-02 16:26:44 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Doing my expenses. Be brave Jam, be brave.","","","",""
"440154118770798592","","","2014-03-02 15:58:14 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @bsd987: 1.1 billion Indians go from celebrating wildly to saying ""It's only the Asia Cup"" in 30 seconds.","440152551371964416","16603049","2014-03-02 15:52:00 +0000",""
"440141192286597120","","","2014-03-02 15:06:52 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","seems like everybody's got a plan except me. * goes back to doing nothing *","","","",""
"440125513089024000","","","2014-03-02 14:04:34 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Hello Dr. House.","","","",""
"440099539303673858","","","2014-03-02 12:21:21 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","http://t.co/iy03ubX7qC point your phones. give back.","","","","http://www.uniceftapproject.org"
"440090588939960320","","","2014-03-02 11:45:47 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @sepdastory: @GoonRambler ""Enzo Ferrari, founder of Ferrari (on the left) died in 1988. Mesut Özil, footballer, was born in 1988. http:/…","440081005207379968","378827904","2014-03-02 11:07:42 +0000","https://twitter.com/HistoryInPics/status/440065942924455937/photo/1"
"440080040730972160","","","2014-03-02 11:03:52 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","maybe we perceive time differently at different ages. an hr for a 25yr old may not be the same as an hour for a 80 year old. FoodForThought?","","","",""
"440042647592239106","","","2014-03-02 08:35:17 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @kitAnurag: *Church*
Rakhi Sawant: Jejus tx for everythings, whatever I haves is because of yous. 

Jesus: Oh lord give me strength.","435304081880399872","330971457","2014-02-17 06:45:55 +0000",""
"439908899135569921","","","2014-03-01 23:43:49 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","FaceTime. So cool. #fanboy bonds across the ocean and time zones. #happiness","","","",""
"439790749391933440","","","2014-03-01 15:54:20 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @sagarcasm: BCCI Accountant to Raina: Here, take your cheque.
Raina: Sir bounce to nahi hoga na?","425902080184684544","75528474","2014-01-22 08:05:43 +0000",""
"439758657484378112","","","2014-03-01 13:46:48 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","mini sized khushi ka msg. Because tax deductions :o :'(","","","",""
"439744983654883328","","","2014-03-01 12:52:28 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","the voice whispers, nothing defines you more than the choices you make. choose wisely. choose.","","","",""
"439744664074076160","","","2014-03-01 12:51:12 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","just what would be the price of memories? in 1s and 0s.","","","",""
"439662330893189120","","","2014-03-01 07:24:02 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Checking twitter, bbm, whatsapp, googling a meme all fitting in seamlessly, I was missing out on a lot. :/ #weekend","","","",""
"439661870853529600","","","2014-03-01 07:22:13 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @ThatsEarth: Shark cloud eating other clouds. http://t.co/ELtiaIrglb","439427790040203264","1201661238","2014-02-28 15:52:03 +0000","https://twitter.com/ThatsEarth/status/439427790040203264/photo/1,https://twitter.com/ThatsEarth/status/439427790040203264/photo/1"
"439657504205570048","","","2014-03-01 07:04:52 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @tyrantasorus: Somewhere along the line society forgot that gentleness isn’t feminine. It’s human.","439454220400336896","179961384","2014-02-28 17:37:05 +0000",""
"439650596019130368","","","2014-03-01 06:37:25 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @Know: Underwater photo shot http://t.co/GXbI8Dhirv","439647724888416256","221452291","2014-03-01 06:26:00 +0000","https://twitter.com/Know/status/439647724888416256/photo/1,https://twitter.com/Know/status/439647724888416256/photo/1"
"439650538234212352","","","2014-03-01 06:37:11 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @CreepyBangalan: Gotta love a month that starts with a weekend.","439648457427402752","51390936","2014-03-01 06:28:55 +0000",""
"439243618121834496","","","2014-02-28 03:40:13 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @HistoryInPics: James Dean, 1954. Photograph by Roy Schatt. http://t.co/hEOfjoLVk6","439191515920072704","1582853809","2014-02-28 00:13:11 +0000","https://twitter.com/HistoryInPics/status/439191515920072704/photo/1,https://twitter.com/HistoryInPics/status/439191515920072704/photo/1"
"439242515800014848","","","2014-02-28 03:35:51 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","And that's the last of new device tweets for now. Too much is being made out of it. It's just a phone, now that I own it ;) :p","","","",""
"439242194902204416","","","2014-02-28 03:34:34 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Shift to one device has happened. Hand keeps going for the phantom bb :/","","","",""
"438718431664152576","","","2014-02-26 16:53:19 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Adios lil one. Cuteness makes way for sheer awesome sexiness. #fanboy :D","","","",""
"438718083809542144","","","2014-02-26 16:51:56 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","and we have the customary hola from the new device :) setting this one up has been the breeziest! Wow!","","","",""
"438717592451047424","","","2014-02-26 16:49:59 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","5S, 3G, Touch ID, next level of awesomeness","","","",""
"438550297385107456","","","2014-02-26 05:45:13 +0000","<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry®</a>","Its happening its happening. Omg!! Yeayyyyy! * flips out * * double *","","","",""
"438539916973461504","","","2014-02-26 05:03:58 +0000","<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry®</a>","Daddy dearest gives consent without any reservations. So much freedom its borderline scary.","","","",""
"438366551356760064","","","2014-02-25 17:35:04 +0000","<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry®</a>","RT @DevikaNarain: :D http://t.co/7nFf6Zc0ic","438324028831309824","490440829","2014-02-25 14:46:06 +0000","https://twitter.com/DevikaNarain/status/438324028831309824/photo/1,https://twitter.com/DevikaNarain/status/438324028831309824/photo/1"
"438365876157702147","","","2014-02-25 17:32:23 +0000","<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry®</a>","RT @Iamnot_okay: Thank you Urban Dictionary. http://t.co/sovLbMU608","438361483592736768","81795804","2014-02-25 17:14:56 +0000","https://twitter.com/Iamnot_okay/status/438361483592736768/photo/1,https://twitter.com/Iamnot_okay/status/438361483592736768/photo/1"
"438365519973191680","","","2014-02-25 17:30:59 +0000","<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry®</a>","All this could soon change, very soon. #hope","","","",""
"438259364571648000","","","2014-02-25 10:29:09 +0000","<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry®</a>","Toughest phone call I've made till now. May it never come to this ever again :'(","","","",""
"438022801241292800","","","2014-02-24 18:49:08 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","words and the wonderful power of holding memories within them. reading random blogpost from yesteryear. i had totally forgotten about.","","","",""
"438005389448073217","","","2014-02-24 17:39:57 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Trip #1 for '14 booked  #excited #random :D","","","",""
"437978879329046529","","","2014-02-24 15:54:36 +0000","<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry®</a>","Sudden dip #RealityCheck Alfred whispers, why do we fall?","","","",""
"437961331015430144","","","2014-02-24 14:44:52 +0000","<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry®</a>","I subconsciously reach for the lever on a proximity controlled tap. Twice. #nostalgic #NewOffice","","","",""
"437463889630855168","","","2014-02-23 05:48:13 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","best time to crop a picture is before you click it #NoteToSelf","","","",""
"437325284270821376","","","2014-02-22 20:37:27 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","editing pictures amidst the midnight calm, random youtube music for company. #peace","","","",""
"437232706561519616","","","2014-02-22 14:29:35 +0000","<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry®</a>","RT @vforvelvetta: Yes, it's a sky. Yes, clouds exist. Calm down, Bombay.","437219799202930689","66347007","2014-02-22 13:38:17 +0000",""
"437232447387103232","","","2014-02-22 14:28:33 +0000","<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry®</a>","RT @megha_dxt: Some people like their coffee with a muffin. I on the other hand, like it with a long lecture about my scary caffeine intake.","437221678544732160","406681398","2014-02-22 13:45:46 +0000",""
"437140041609912321","","","2014-02-22 08:21:22 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","going through twitter archives. Nostalgia. Happiness.","","","",""
"437139854485250048","","","2014-02-22 08:20:37 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @AdvancedMaushi: Met a guy named Akhtar, mind still wandering why there's no Javed.","437119742105513985","616253307","2014-02-22 07:00:42 +0000",""
"436918887792525313","","","2014-02-21 17:42:35 +0000","<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry®</a>","Its as if time stands still here. In a different world. Paradise. :) #100happydays #happiness","","","",""
"436428902182158336","","","2014-02-20 09:15:33 +0000","<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry®</a>","RT @nitasha_rana: @AdvancedMaushi http://t.co/bLNDpLVHUt","436409425654333440","264253924","2014-02-20 07:58:09 +0000","https://twitter.com/nitasha_rana/status/436409425654333440/photo/1,https://twitter.com/nitasha_rana/status/436409425654333440/photo/1"
"436427903354822656","","","2014-02-20 09:11:35 +0000","<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry®</a>","Curd rice. Sudden nostalgia. :) #happiness #100happydays","","","",""
"436216181595578368","","","2014-02-19 19:10:16 +0000","<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry®</a>","Teaser of a game night. @Thetalllguy killed it! Can barely wait for Apr now :D","","","",""
"436153768971755520","","","2014-02-19 15:02:16 +0000","<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry®</a>","Battle lines are drawn, the swords are out #OperationGoldDust is ON","","","",""
"436127377329258496","","","2014-02-19 13:17:24 +0000","<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry®</a>","We decide to shut up, again. Seems impossible, but then again, so did so many things","","","",""
"436082705416339456","","","2014-02-19 10:19:53 +0000","<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry®</a>","Don't go chasing what you don't want. Let not a single day pass by where you don't chase the things you want. focus Jam.","","","",""
"435850327351250944","","","2014-02-18 18:56:30 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @Sarcusstic: When Uday Chopra was born, doctors looked at the sky and said ""Kya Mummy!"".","426404350760480768","80318791","2014-01-23 17:21:34 +0000",""
"435836547506520064","","","2014-02-18 18:01:45 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","big daddy has been informed. #OperationGoldDust","","","",""
"435632009965477888","","","2014-02-18 04:28:59 +0000","<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry®</a>","Tip me over.","","","",""
"435311773907169280","","","2014-02-17 07:16:29 +0000","<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry®</a>","RT @vforvelvetta: Ironic how everyone is aching for human connection in a hyper-connected world.","435287677936484352","66347007","2014-02-17 05:40:44 +0000",""
"435310702648365057","","","2014-02-17 07:12:13 +0000","<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry®</a>","All this space and no one to walk to, all this beautiful light and nobody to click, all these words and no one to tell #NewOffice","","","",""
"434957070119755776","","","2014-02-16 07:47:01 +0000","<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry®</a>","And we're done, some faith in the universe restored * phew *","","","",""
"434955186105503744","","","2014-02-16 07:39:32 +0000","<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry®</a>","Its as if baby's in the ER. Which in a way is how it is. 42% done. Fingers crossed.","","","",""
"434953618538508289","","","2014-02-16 07:33:18 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","wish me luck.","","","",""
"434947439234019328","","","2014-02-16 07:08:45 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","now I'm scared to even insert the card into the card reader.","","","",""
"434804517075693568","","","2014-02-15 21:40:49 +0000","<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry®</a>","RT @raggedtag: Be yourself ... http://t.co/dZ8O8Qjym1","399822724941373440","23291925","2013-11-11 08:55:40 +0000","https://twitter.com/raggedtag/status/399822724941373440/photo/1,https://twitter.com/raggedtag/status/399822724941373440/photo/1"
"434803660498173952","","","2014-02-15 21:37:25 +0000","<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry®</a>","First presents. Yeayyy :D if only it wasn't for the irreplaceable loss :(","","","",""
"434665377650704384","","","2014-02-15 12:27:56 +0000","<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry®</a>","Sunshine, music and below insane level traffic, mood booster. I can almost forget the tragedy for a little while.","","","",""
"434598098745434112","","","2014-02-15 08:00:35 +0000","<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry®</a>","The red blocks for bad sectors like blood bleeding out from my troubled heart. This does not seem good :(","","","",""
"434596686825259008","","","2014-02-15 07:54:59 +0000","<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry®</a>","RT @14_yr_old_Etard: Arvind Kejriwal reminds me of that kid in my building who'd throw his bat and leave the game just because he got out o…","434586088309784576","161761501","2014-02-15 07:12:52 +0000",""
"434596493438513152","","","2014-02-15 07:54:13 +0000","<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry®</a>","City weather in complete contrast to personal mood. Nightmare continues.","","","",""
"434554341203386368","","","2014-02-15 05:06:43 +0000","<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry®</a>","RT @ThatsEarth: Chimney Rock, North Carolina http://t.co/nMWDXeiwEI","434478674298306560","1201661238","2014-02-15 00:06:02 +0000","https://twitter.com/ThatsEarth/status/434478674298306560/photo/1,https://twitter.com/ThatsEarth/status/434478674298306560/photo/1"
"434386760882073600","","","2014-02-14 18:00:48 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","bb survives (yet another) scare. insane update! * grins like an idiot *","","","",""
"434381169350545408","434381051469647873","13636782","2014-02-14 17:38:35 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@devshangari @DilipTheMystery or wait maybe i just did knowingly click the update link. * sly sly grin * ;)","","","",""
"434381051469647873","434378651245621249","714685892","2014-02-14 17:38:07 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@devshangari @DilipTheMystery if either of my phone dies its an automatic buy. now there's a paradox in one tweet thread","","","",""
"434378281073139712","434377560151957504","714685892","2014-02-14 17:27:07 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@devshangari @DilipTheMystery please don't push it. i am infinitesimally close to taking the plunge #OperationGoldDust :p","","","",""
"434376579817283584","434374871879917568","13636782","2014-02-14 17:20:21 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@devshangari @DilipTheMystery IF my phone does not die installing it. should have thought of that before clicking the update link :|","","","",""
"434374871879917568","434374483277664256","714685892","2014-02-14 17:13:34 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@devshangari @DilipTheMystery will let you know if i can mange to download and install it :/","","","",""
"434370673956241408","","","2014-02-14 16:56:53 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","100 more emoticons! new BBM messenger. Yes i still care.:p  @DilipTheMystery @devshangari tried it yet?","","","",""
"434365267028635648","","","2014-02-14 16:35:24 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","this is what happens when too much laziness creeps in. kicks self. hard.","","","",""
"434365011125760000","434363905649807360","174970622","2014-02-14 16:34:23 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@jimmy_shroff thanks.","","","",""
"434363317130252288","434362815017521152","174970622","2014-02-14 16:27:39 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@jimmy_shroff SD card died on me :( with images :'( googling recovery options.","","","",""
"434362063012777984","","","2014-02-14 16:22:40 +0000","<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry®</a>","Living through photographer's worst nightmare! :'(","","","",""
"434341786434428928","","","2014-02-14 15:02:06 +0000","<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry®</a>","City showers its love, throws me into traffic and shows how calming that can be. Yes calming. #happyvalentinesday","","","",""
"434304543174586369","","","2014-02-14 12:34:06 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Breaking Bad S03 Half measures and Full measure. Brilliance.","","","",""
